Depthmm,DepthCm,age_calBP,Ti,runningmeanTi,Ca,Carunningmean,Si,Sirunningmean,MnFe,MnFerunningmean,IncCoh,IncCohrunningmean,TiLog
1352,135.2,2831,3.528709948,3.957983763,6.572095892,7.757034645,4.920646155,4.564251201,9.821172812,9.94185043,5893.627423,5702.542585,0.547615962
1353,135.3,2832,3.768507836,3.971948825,6.737034184,7.760663795,3.537108232,4.566247481,9.571398409,9.952006404,5650.03867,5700.541406,0.576169423
1354,135.4,2834,4.059056603,3.977189327,7.046602376,7.763821462,3.070996772,4.562006957,9.560420359,9.954183157,5677.707676,5701.698073,0.608425108
1355,135.5,2836,3.431690626,3.975720973,6.512184843,7.760314609,3.378174983,4.567888569,10.15016157,9.96638655,5718.153623,5702.710881,0.535508128
1356,135.6,2837,3.357318825,3.976999605,6.181626723,7.761255667,4.452591278,4.573322243,8.852649971,9.96158935,5654.290565,5703.192972,0.525992586
1357,135.7,2839,3.044018488,3.984949074,6.110395978,7.764197002,4.567624803,4.573833229,8.543803106,9.971848774,5840.071606,5703.485527,0.483447286
1358,135.8,2841,3.076610552,3.994039838,6.490698086,7.769296297,3.767946895,4.580683006,9.702108288,9.981894648,5896.313046,5702.034983,0.488072525
1359,135.9,2843,2.915700227,4.000423567,6.476785784,7.768595052,3.538153084,4.599890304,9.728608276,9.993120088,5950.174971,5700.808479,0.464742871
1360,136,2844,3.286094355,4.00934836,6.45694492,7.773172201,4.708531992,4.608488645,10.6522198,9.998010079,5815.239969,5698.586915,0.516680029
1361,136.1,2846,2.935162918,4.015034504,6.370637697,7.780548161,4.702931494,4.614263979,10.08163516,9.996945151,5805.135536,5697.724854,0.467632212
1362,136.2,2848,2.951899642,4.021236009,6.362024425,7.784031759,3.021629555,4.616273469,11.15514229,9.997853187,5879.800499,5697.807111,0.470101588
1363,136.3,2850,3.379574281,4.030265972,7.10979609,7.797746555,4.007400333,4.635174917,11.50492854,10.00441478,5801.482657,5696.844396,0.528861996
1364,136.4,2851,3.467997281,4.037522328,6.909470683,7.796652131,3.845962568,4.638788114,10.66884904,10.00279879,5890.169869,5695.562367,0.540078748
1365,136.5,2853,3.763102484,4.045169557,6.830920708,7.802606143,4.21783816,4.642137397,10.2400444,10.01185277,5912.920953,5694.5086,0.575546046
1366,136.6,2855,3.510801831,4.056735643,7.368716838,7.813933043,4.264533298,4.650118082,10.96646287,10.02381665,5789.63457,5692.578922,0.545406316
1367,136.7,2856,3.571642756,4.069413095,7.219915906,7.81462193,3.231803613,4.648028682,11.40202101,10.02901991,5786.856572,5690.763828,0.552868013
1368,136.8,2858,3.458089282,4.079370685,6.681227043,7.815395391,4.434296304,4.673199951,11.81937569,10.03155476,5842.438505,5688.613639,0.538836202
1369,136.9,2860,3.470160577,4.099401811,6.755597778,7.83119764,4.024330708,4.686362122,11.02313305,10.02079258,5827.973427,5684.895036,0.540349572
1370,137,2862,3.288210846,4.121887468,6.786733655,7.847744733,4.473302065,4.715704304,11.07732108,10.01958577,5871.486395,5681.195369,0.516959658
1371,137.1,2863,3.825732877,4.141561079,6.773210555,7.858693399,5.123155331,4.726866665,10.99237454,10.01098523,5761.419069,5677.349149,0.582714643
1372,137.2,2865,3.696888205,4.152430621,7.208766812,7.865060101,3.799304232,4.737443321,12.29021981,10.00760049,5730.031248,5674.90133,0.567836318
1373,137.3,2867,3.435878248,4.161928709,7.115781939,7.869927754,3.481429664,4.763937978,10.83087704,9.991784506,5774.778176,5673.147006,0.536037766
1374,137.4,2869,3.120307731,4.167481139,6.634725312,7.872711463,5.406796278,4.785781108,11.5597597,9.996121826,5848.165433,5671.363972,0.494197427
1375,137.5,2870,2.66530085,4.172276133,6.315816946,7.869860808,4.404107891,4.766354147,10.10756257,9.99393894,5889.178618,5669.686716,0.425746238
1376,137.6,2872,3.376334433,4.183907802,6.603043255,7.879369699,2.081747627,4.789812224,11.20217804,9.999671433,5910.452231,5667.746934,0.528445458
1377,137.7,2874,3.277207204,4.191155649,6.469292143,7.895954497,4.125155921,4.820956206,10.25641026,9.998155654,5916.401011,5664.792249,0.515503901
1378,137.8,2876,2.872560687,4.194582446,6.896101991,7.910956039,6.129868436,4.818857799,10.2532257,10.00409402,5865.481317,5661.950023,0.458269213
1379,137.9,2877,3.414201223,4.208583513,6.679382993,7.927662,3.808274885,4.80989929,10.74233737,10.01469121,5858.190503,5658.865696,0.533289114
1380,138,2879,3.669142809,4.218487913,7.358317336,7.952033167,4.674067273,4.818613621,9.286835978,10.01827296,5745.497194,5656.100541,0.564564616
1381,138.1,2881,3.982611692,4.226763143,7.716724318,7.969987989,5.599512279,4.815377566,10.53840002,10.03683806,5747.300156,5653.870176,0.600167964
1382,138.2,2882,3.158372648,4.23217035,7.330056522,7.985470331,4.441461537,4.824512704,10.33928373,10.04181014,5724.658696,5651.242232,0.49946337
1383,138.3,2884,3.092447381,4.244677991,7.070803542,7.999821706,3.91907602,4.843793483,11.31668489,10.03266008,5893.054145,5648.465202,0.490302319
1384,138.4,2886,3.302349557,4.254757677,7.140125376,8.00974459,5.819850679,4.850516081,11.19018635,10.01338071,5939.453997,5643.633999,0.518823042
1385,138.5,2888,3.360124728,4.267006435,7.304911158,8.012970202,3.964947179,4.824015042,10.51710327,9.989640922,5912.712775,5639.783102,0.526355399
1386,138.6,2889,3.55317563,4.276477791,7.393814199,8.015127764,4.412221855,4.827642632,10.08371124,9.96959584,5799.816371,5636.251963,0.550616675
1387,138.7,2891,3.60236299,4.282156621,7.397650315,8.011013087,4.15785202,4.818365137,8.980537779,9.949263422,5807.779998,5634.857257,0.556587472
1388,138.8,2893,3.295088341,4.280037845,6.633012831,8.004781895,4.020007776,4.812848759,9.026468792,9.940463603,5722.568213,5633.71635,0.517867063
1389,138.9,2895,2.917999328,4.285570182,6.057701399,8.014114796,2.706077589,4.811099317,9.313579713,9.942408706,5864.033264,5633.463812,0.465085188
1390,139,2896,2.598727273,4.299635532,5.697709547,8.034678177,4.287900001,4.831066574,9.6186049,9.968075888,5974.126887,5631.766678,0.414760704
1391,139.1,2898,3.003224853,4.31805317,5.322292601,8.063381817,3.115645035,4.851120899,7.522431703,9.991445303,5944.538193,5628.540358,0.477587849
1392,139.2,2900,2.870769693,4.339160751,5.578427471,8.097791705,3.588462116,4.861103285,7.991382334,10.03634069,5998.507547,5624.651743,0.457998353
1393,139.3,2901,3.187935787,4.3585348,5.552132317,8.12412618,4.086265607,4.890068113,8.006766935,10.07684615,5919.376443,5620.289728,0.503509565
1394,139.4,2903,3.025935193,4.384120791,5.453190735,8.161174115,5.075762259,4.904931583,7.141594852,10.11215133,5887.102432,5616.086762,0.480859622
1395,139.5,2905,3.249489663,4.420850809,5.191492362,8.199161728,4.037827392,4.928727819,7.752757515,10.15738327,5630.317294,5611.646228,0.51181516
1396,139.6,2907,3.893553744,4.459907541,5.938006271,8.246619995,4.412245159,4.963493418,7.887817704,10.17384862,5702.818399,5607.430337,0.590346174
1397,139.7,2908,4.058657673,4.510622651,5.683486145,8.300147553,3.447640244,5.01531558,7.70541509,10.20206239,5681.48232,5599.657413,0.608382422
1398,139.8,2910,3.773314057,4.564915598,5.533510378,8.360869573,4.511571155,5.088070117,9.485569538,10.23845671,5626.965605,5590.369905,0.576722953
1399,139.9,2912,3.462131275,4.619833844,5.73581941,8.419671394,4.061346303,5.1443917,9.415877312,10.26420591,5738.070954,5580.215222,0.539343531
1400,140,2914,2.688861277,4.676867602,5.808334813,8.480800971,2.826920169,5.190954525,10.18393899,10.28515305,6015.735335,5568.781334,0.429568397
1401,140.1,2915,2.69112388,4.734278919,6.100099319,8.536451223,3.998990419,5.259345018,10.48308818,10.30240615,6037.865797,5555.250918,0.42993369
1402,140.2,2917,2.832392983,4.794043498,6.15737605,8.588631204,5.249973264,5.308760567,9.298791019,10.31952866,6050.189261,5541.479675,0.45215351
1403,140.3,2918,2.927604156,4.841677504,5.85849038,8.636232218,5.251307904,5.331825206,10.80099702,10.37486723,5951.246692,5527.30263,0.466512355
1404,140.4,2920,3.022126282,4.886709631,6.204516836,8.682989848,4.415444243,5.382002151,11.29420478,10.39462351,6006.309762,5514.295559,0.480312608
1405,140.5,2921,2.904705227,4.92746906,6.063283669,8.715475724,4.780729374,5.404872819,11.33895146,10.40200508,6022.545189,5502.831086,0.463102066
1406,140.6,2923,3.021693198,4.952160871,6.706124752,8.730829031,3.805824223,5.410905975,10.33241522,10.40124002,5995.423987,5493.403599,0.480250367
1407,140.7,2924,3.367003367,4.957739026,6.318532478,8.73465295,4.48712196,5.420595879,10.61446634,10.43189569,5998.423468,5487.848061,0.527243551
1408,140.8,2926,3.590184156,4.955011044,6.501776707,8.745885617,3.877666313,5.408080307,11.04632424,10.44252428,5878.494171,5483.124072,0.555116726
1409,140.9,2928,3.772043631,4.956157653,6.898824111,8.757132119,4.83947363,5.422133245,10.85402503,10.44660219,5926.548109,5480.771612,0.576576708
1410,141,2929,3.886810022,4.947502428,7.418392509,8.758779497,5.587073856,5.427234853,9.373923912,10.41615523,5726.333219,5478.283979,0.589593314
1411,141.1,2931,3.981306981,4.944004829,7.079424466,8.770764132,5.076601042,5.440463158,9.003364659,10.42760874,5608.380082,5478.799849,0.600025665
1412,141.2,2932,3.901511311,4.936773178,7.156266715,8.781303777,4.999248365,5.442688963,9.705962767,10.4267667,5649.40216,5479.880861,0.59123287
1413,141.3,2934,4.778022529,4.935548782,7.958595247,8.803882879,4.763695625,5.456016032,9.591647809,10.42027881,5667.827524,5480.420726,0.679248193
1414,141.4,2935,5.070668804,4.923521319,8.509398222,8.81983021,6.520472097,5.467174018,9.708386599,10.41778222,5468.666942,5479.976315,0.705065245
1415,141.5,2937,6.170820523,4.911742813,9.950357239,8.836948914,5.923696968,5.479546105,10.08285049,10.436722,5239.916816,5482.162606,0.790342915
1416,141.6,2938,6.799352716,4.886418148,10.5380997,8.842088268,6.171444154,5.488640071,10.85182595,10.44980219,5161.925602,5486.524493,0.832467571
1417,141.7,2940,5.941082814,4.86067748,9.153230572,8.84577608,6.952700777,5.500723431,10.26637376,10.45821959,5301.438808,5490.953665,0.773865606
1418,141.8,2942,4.303992557,4.844521362,9.478016612,8.8773561,3.409103015,5.517130552,10.13061485,10.47129791,5552.686812,5493.394002,0.633871512
1419,141.9,2943,5.076685039,4.851086507,9.95372516,8.928398978,3.458135174,5.60561019,10.33719568,10.48925192,5482.746642,5492.269912,0.70558022
1420,142,2945,5.706548734,4.849145878,10.55950668,8.996959231,5.592491345,5.730596461,11.03483414,10.50771564,5471.099863,5491.844451,0.75637353
1421,142.1,2946,5.840930182,4.833637939,11.20512401,9.074874955,4.512618957,5.843272087,11.00624953,10.52440785,5325.022952,5490.788209,0.766482015
1422,142.2,2948,5.057239726,4.820810558,9.408735619,9.178465891,4.787709418,5.976544797,10.0270757,10.5480099,5439.832617,5490.311553,0.703913541
1423,142.3,2949,4.670557059,4.82428835,8.527331279,9.317488377,5.668658232,6.149495323,11.25496064,10.57713292,5578.730905,5486.410769,0.669368682
1424,142.4,2951,4.982318057,4.832697447,9.108673189,9.494672171,6.001971102,6.365290711,10.85951393,10.60794612,5575.573683,5478.309711,0.697431448
1425,142.5,2952,4.888458343,4.83646265,8.077332791,9.688849792,4.722981615,6.581318336,9.719184156,10.63472089,5506.693689,5468.028209,0.689171919
1426,142.6,2954,4.840726143,4.842782097,8.019049501,9.919769117,3.168103669,6.83159813,9.140525939,10.67978043,5542.788697,5457.285514,0.684910514
1427,142.7,2956,4.26040297,4.858475829,7.686577156,10.15155639,5.252551607,7.069944978,10.35797761,10.72946202,5634.208712,5444.685988,0.629450679
1428,142.8,2957,4.261506938,4.878692526,7.187161906,10.40254226,4.696354585,7.279968094,10.87577845,10.75499175,5763.888098,5430.277134,0.6295632
1429,142.9,2959,4.323892664,4.895517585,7.835562396,10.64760244,3.31032035,7.478657526,11.01467702,10.76929846,5693.905971,5414.638877,0.635874904
1430,143,2960,3.946795415,4.906960555,7.272939248,10.84732544,3.909076258,7.647241952,10.70206098,10.76902553,5674.491656,5400.419623,0.596244615
1431,143.1,2962,3.93029446,4.921421617,7.597182942,10.99738026,2.530083735,7.783018891,11.49745969,10.7689001,5765.693902,5387.483179,0.594425089
1432,143.2,2963,4.183397399,4.936284242,7.687849974,11.05882928,4.732039681,7.854396043,11.41607622,10.75091451,5788.781844,5376.592057,0.621529122
1433,143.3,2965,4.217909366,4.939604449,7.687259453,11.07682832,4.92203362,7.897307215,10.0618984,10.72092374,5799.140587,5370.609646,0.625097243
1434,143.4,2966,4.303915847,4.945184733,7.59414176,11.0843685,5.904658537,7.910764189,9.537819686,10.71847077,5663.848552,5366.501806,0.633863771
1435,143.5,2968,3.469894455,4.952804754,7.212664104,11.09466617,4.413166733,7.919574337,7.389940417,10.71199921,5577.742494,5364.507747,0.540316265
1436,143.6,2970,3.616972561,4.972199317,7.738330286,11.1053841,5.30931752,7.933241212,6.590750979,10.73464103,5643.034532,5362.54474,0.558345214
1437,143.7,2971,3.200197736,4.995836908,7.044337699,11.12228791,2.374130434,7.961211045,5.626068241,10.76144035,5592.812042,5359.243891,0.505176814
1438,143.8,2973,3.463143438,5.029143037,7.9001928,11.15322398,4.126720017,8.025939443,5.39382638,10.80691038,5469.573088,5354.951261,0.53947048
1439,143.9,2974,4.880688313,5.062281506,10.7360809,11.17824792,3.475967448,8.08100632,9.142608676,10.85904637,5600.1268,5351.16999,0.688481074
1440,144,2976,5.613159741,5.078154929,14.15540879,11.18559837,5.902727506,8.129751548,10.5731845,10.86802145,5337.800112,5347.871757,0.749207402
1441,144.1,2977,6.71492505,5.076301281,15.66562786,11.15307502,6.528926561,8.168979781,10.32658583,10.85940641,5269.48975,5348.046219,0.82704117
1442,144.2,2979,6.71360923,5.070600812,18.37855347,11.11314941,6.555505854,8.210143005,10.45655742,10.86722559,4998.576555,5349.107891,0.826956059
1443,144.3,2981,6.12393571,5.075148647,15.11633201,11.03901113,5.994930869,8.241248722,10.03994815,10.86518862,5060.497294,5351.577098,0.787030623
